TransactionID,AccountID,TransactionAmount,Location,DeviceID,IP Address,MerchantID,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,DayOfWeek,Hour,Month,DaysSinceLastTransaction,TransactionType_Debit,Channel_Branch,Channel_Online,CustomerOccupation_Engineer,CustomerOccupation_Retired,CustomerOccupation_Student,Cluster,Cluster_PCA
TX002178,AC00272,0.196363663942388,Boston,D000174,172.111.76.65,M086,1.6485806664637546,1.020112390181559,-0.2067936485059295,-0.31838464786210824,0,16,12,-322,True,False,False,False,True,False,1,1
TX002179,AC00220,-0.8879558763917507,Denver,D000449,158.135.64.240,M068,-0.2627497469009318,-0.03778868534547408,-0.2067936485059295,1.0295400440552287,1,16,4,-573,True,False,False,False,False,False,1,1
TX002180,AC00276,-0.8361894680048666,San Diego,D000584,163.69.89.200,M066,0.2431906566367793,-0.9241382351113667,-0.2067936485059295,-0.740176955392174,4,16,3,-584,True,True,False,True,False,False,1,1
TX002181,AC00084,0.6886070495828588,Philadelphia,D000553,143.212.47.226,M060,0.6929154597814113,0.2624264847365218,-0.2067936485059295,-0.6396761038836819,0,18,10,-378,True,False,True,False,True,False,1,1
TX002182,AC00189,-0.9739819858950374,San Antonio,D000167,144.228.168.6,M009,-1.218414953583275,-0.8097705512706064,-0.2067936485059295,-1.256690873180122,1,16,6,-517,True,False,False,False,False,True,1,1
TX002183,AC00209,-0.36981215670727957,Charlotte,D000346,145.76.10.8,M100,-1.330846154369433,-0.8526584327108915,-0.2067936485059295,0.8570884081746851,0,16,9,-406,True,False,False,False,False,True,1,1
TX002184,AC00324,-0.14482869947586446,Baltimore,D000652,47.167.178.158,M018,1.9858742688222286,-1.3244251285540278,-0.2067936485059295,0.3016069178371525,2,16,9,-418,True,False,False,False,True,False,1,1
TX002185,AC00159,-0.22982701794565905,Memphis,D000599,42.219.228.159,M062,0.35562185742293734,-0.9098422746312717,-0.2067936485059295,1.1302255030925779,4,18,2,-626,False,True,False,True,False,False,2,1
TX002186,AC00497,-0.20505725403849998,Tucson,D000171,93.115.61.201,M022,0.9177778613537274,0.4625699314578524,-0.2067936485059295,1.7129571158841823,0,18,6,-511,True,False,False,False,False,False,1,1
TX002187,AC00257,0.7371530460648011,Fresno,D000678,210.228.226.64,M080,0.41183745781601633,-1.338721089034123,-0.2067936485059295,0.0018094189601481733,1,16,4,-573,True,False,False,False,False,False,1,1
TX002188,AC00353,-0.5009582925808683,Baltimore,D000017,104.155.121.252,M044,0.5242686586021743,-0.9527301560715568,-0.2067936485059295,0.8311895102721089,0,16,4,-581,True,False,False,True,False,False,1,1
TX002189,AC00115,-0.7283056691893152,Portland,D000185,218.54.207.160,M014,-1.105983752797117,0.5340497338583277,-0.2067936485059295,-0.9781386240824215,0,18,1,-651,False,False,False,False,False,True,2,1
TX002190,AC00478,0.5031935471408887,San Jose,D000031,40.45.69.120,M005,0.6929154597814113,-0.8383624722307964,-0.2067936485059295,0.24322991482300982,0,16,1,-658,True,False,True,False,True,False,1,1
TX002191,AC00497,-0.3885179535168353,Indianapolis,D000396,80.75.92.66,M035,1.2550714637122016,-0.8812503536710816,-0.2067936485059295,0.634426088438469,0,16,4,-560,True,False,False,False,True,False,1,1
TX002192,AC00131,1.9927368322798358,Memphis,D000073,190.164.160.79,M086,-1.162199353190196,0.24813052425642676,-0.2067936485059295,-1.279036076152199,1,17,11,-363,False,False,True,False,False,True,2,1
TX002193,AC00059,-0.8277615815302316,Kansas City,D000551,70.130.169.235,M013,-1.162199353190196,-0.46666749974832533,-0.2067936485059295,0.4955525108622654,0,16,9,-406,False,True,False,False,False,True,2,1
TX002194,AC00101,-0.8314273695496867,Columbus,D000091,147.125.143.41,M010,-0.20653414650785276,2.2209730705095425,-0.2067936485059295,0.7212429068704291,0,16,2,-630,False,False,False,True,False,False,0,1
TX002195,AC00418,2.569807237884519,Austin,D000008,51.196.87.214,M037,-1.387061754762512,0.2767224452166169,-0.2067936485059295,-0.8267655784065191,0,16,10,-385,True,False,True,False,False,True,1,1
TX002196,AC00384,0.3293940833773788,Charlotte,D000407,62.27.235.199,M099,-1.0497681524040379,-0.42377961830804023,-0.2067936485059295,-0.8577181074115581,0,18,12,-336,True,False,True,False,False,True,1,1
TX002197,AC00496,-0.8176207099997764,Miami,D000686,56.116.189.0,M046,-0.8249057508317219,-1.338721089034123,-0.2067936485059295,-0.13802565616218612,0,16,1,-658,True,False,True,True,False,False,1,1
TX002198,AC00145,0.7467800220785105,Columbus,D000196,147.227.81.224,M027,-0.9935525520109589,-0.9098422746312717,-0.2067936485059295,1.0654333884506513,0,17,1,-672,True,False,False,True,False,False,1,1
TX002199,AC00131,0.11838858420145577,Dallas,D000421,37.213.85.222,M030,0.8053466605675694,-0.20934021110661458,-0.2067936485059295,1.1884512304927954,0,17,10,-385,True,False,False,False,False,False,1,1
TX002200,AC00224,-0.4099302667145869,Milwaukee,D000698,27.93.195.98,M088,-1.443277355155591,0.7627851015398482,-0.2067936485059295,-1.2797052784443061,1,16,9,-405,True,False,True,False,False,True,1,1
TX002201,AC00219,-0.7842517611124005,Sacramento,D000362,195.226.203.234,M094,0.2431906566367793,0.30531436617680696,-0.2067936485059295,-0.10148105742885084,0,16,9,-413,True,False,True,True,False,False,1,1
TX002202,AC00385,3.8848658652376287,Portland,D000490,68.254.244.208,M075,-1.387061754762512,-0.5095553811886104,-0.2067936485059295,-1.010809028703214,0,16,12,-329,True,False,True,False,False,True,0,1
TX002203,AC00133,-0.19721178248284385,Atlanta,D000575,211.45.75.44,M079,-0.6562589496524849,-1.2672412866336478,-0.2067936485059295,0.690592929093239,0,17,2,-616,True,False,True,True,False,False,1,1
TX002204,AC00056,-0.44281957978633324,Phoenix,D000638,81.222.37.186,M068,1.0864246625329645,1.7206144537062162,-0.2067936485059295,0.6073349335786908,1,18,6,-496,True,False,False,False,True,False,1,1
TX002205,AC00358,0.607000441523588,Boston,D000164,65.124.242.67,M038,0.07454385545754227,2.349636714830398,-0.2067936485059295,0.866687999675254,4,18,10,-395,True,False,True,True,False,False,1,1
TX002206,AC00419,0.5279633110480475,Chicago,D000250,191.91.45.159,M017,-0.8811213512248008,-0.23793213206680466,-0.2067936485059295,0.9949235684010675,2,16,3,-614,True,False,True,True,False,False,1,1
TX002207,AC00464,-0.1841245766563781,Omaha,D000300,197.162.55.147,M082,-0.31896534729401077,-1.0956897608725071,-0.2067936485059295,-0.1378205366856782,2,16,12,-320,True,True,False,True,False,False,1,1
TX002208,AC00430,-0.9998138005368049,Houston,D000277,145.246.171.225,M070,-0.3751809476870898,0.6341214572189929,-0.2067936485059295,0.19114238775729023,0,17,8,-434,True,True,False,True,False,False,1,1
TX002209,AC00071,0.4710236877925866,San Francisco,D000513,109.211.212.135,M038,0.5804842589952534,-0.5953311440691808,-0.2067936485059295,-0.7719909861985461,0,16,7,-469,True,False,True,True,False,False,1,1
TX002210,AC00404,-0.5817769275144618,Miami,D000586,112.196.12.19,M050,-1.387061754762512,0.7198972200995631,-0.2067936485059295,-1.0429409946981734,1,16,4,-559,True,False,False,False,False,True,1,1
TX002211,AC00349,-0.9402704399964974,Mesa,D000555,122.30.82.244,M064,0.1307594558506213,-0.38089173686775507,-0.2067936485059295,1.3902580274550733,2,17,11,-355,False,False,True,False,False,False,2,1
TX002212,AC00235,0.8505869164612098,Miami,D000676,162.207.77.170,M026,-0.9935525520109589,-1.1242816818326973,-0.2067936485059295,-0.06520055002151963,0,16,1,-672,True,True,False,True,False,False,1,1
TX002213,AC00228,-0.9468825623119631,Nashville,D000338,105.87.212.115,M063,0.5804842589952534,-1.1814655237530776,-0.2067936485059295,1.1438274883785065,0,16,12,-336,True,False,True,True,False,False,1,1
TX002214,AC00024,0.43145373300314166,Kansas City,D000239,32.71.250.58,M025,0.2994062570298583,-0.5524432626288956,-0.2067936485059295,0.08694425768474362,3,17,8,-452,False,True,False,False,False,False,2,1
TX002215,AC00330,-0.5327170355157734,San Francisco,D000244,158.129.49.240,M056,-1.49949295554867,-0.15215636918623443,-0.2067936485059295,-0.915002849213296,3,17,6,-515,False,False,True,False,False,True,2,1
TX002216,AC00290,3.822170612194612,New York,D000356,166.41.54.117,M016,0.7491310601744904,1.1344800740223193,-0.2067936485059295,0.5532346716497376,0,18,11,-364,True,False,False,True,False,False,0,1
TX002217,AC00042,-0.6284729001361183,Atlanta,D000395,49.29.37.185,M001,-1.443277355155591,-0.9670261165516518,-0.2067936485059295,-0.8978856288987135,1,16,2,-622,True,False,False,False,False,True,1,1
TX002218,AC00203,-0.07404815696937685,Washington,D000652,89.18.54.235,M053,1.5361494656775965,-0.7525867093502262,-0.2067936485059295,0.2658212611668966,4,16,12,-325,False,False,True,False,True,False,2,1
TX002219,AC00248,1.0041046371638092,Washington,D000249,179.43.245.131,M037,-0.9935525520109589,-1.3816089704744081,-0.2067936485059295,-1.0928004114503262,0,16,9,-406,True,True,False,False,False,True,1,1
TX002220,AC00140,-0.49736102396364607,San Jose,D000164,38.166.40.246,M057,-0.15031854611477377,0.8056729829801335,-0.2067936485059295,1.0326450401308669,0,16,10,-378,True,False,False,False,False,False,1,1
TX002221,AC00095,0.3363488027040084,El Paso,D000281,113.201.172.36,M095,-0.09410294572169475,-0.02349272486537904,-0.2067936485059295,0.336315697255742,0,16,2,-616,False,True,False,False,False,False,2,1
TX002222,AC00225,1.0879723854967625,Boston,D000092,62.27.235.199,M080,-1.0497681524040379,0.2910184056967119,-0.2067936485059295,-1.25627807023365,0,16,2,-637,True,False,True,False,False,True,1,1
TX002223,AC00445,-0.30756227977877626,Las Vegas,D000181,32.71.250.58,M078,-1.443277355155591,-1.2815372471137427,-0.2067936485059295,-1.2525833556630517,1,16,2,-615,False,False,True,False,False,True,2,1
TX002224,AC00385,-0.26405245936094507,Seattle,D000512,47.82.77.181,M054,0.6929154597814113,0.4625699314578524,-0.2067936485059295,-0.8515568311359526,2,16,6,-516,True,False,False,False,True,False,1,1
TX002225,AC00143,-0.05523958105647185,Philadelphia,D000469,100.198.165.4,M029,-0.6000433492594058,0.319610326656902,-0.2067936485059295,-0.1735369655326128,4,17,8,-444,True,False,False,True,False,False,1,1
TX002226,AC00448,-0.8211494592147659,Sacramento,D000391,73.156.208.26,M079,0.7491310601744904,-0.32370789494737495,-0.2067936485059295,-0.3777385323831196,1,16,11,-342,False,True,False,True,False,False,2,1
TX002227,AC00273,-0.9151238193770579,Seattle,D000481,49.20.211.229,M073,-0.7124745500455638,-0.5953311440691808,-0.2067936485059295,1.6326348928771528,0,16,12,-336,False,True,False,False,False,False,2,1
TX002228,AC00291,2.9291572428944646,Austin,D000159,197.162.55.147,M020,1.1426402629260435,0.8628568249005136,-0.2067936485059295,0.6289135025073197,2,17,9,-418,True,True,False,False,True,False,0,1
TX002229,AC00337,0.5327254095032274,San Jose,D000149,81.222.37.186,M088,0.1869750562437003,-0.32370789494737495,-0.2067936485059295,0.40878953629288856,0,16,6,-518,True,True,False,False,False,False,1,1
TX002230,AC00332,0.4346741449080837,Oklahoma City,D000419,151.247.130.190,M050,-1.274630553976354,-0.052084645825569126,-0.2067936485059295,0.09672589272071327,0,16,2,-616,True,False,True,False,False,True,1,1
TX002231,AC00040,-0.2370558148812199,Omaha,D000315,149.46.124.220,M060,1.2550714637122016,-0.052084645825569126,-0.2067936485059295,1.1497272373215643,3,16,1,-669,True,False,False,False,False,False,1,1
TX002232,AC00089,-0.7894249759809772,Seattle,D000564,101.223.82.253,M034,1.0302090621398854,-1.0242099584720321,-0.2067936485059295,2.383523452509917,0,18,7,-490,True,False,True,False,False,False,1,1
TX002233,AC00231,-0.04352276327466234,Atlanta,D000039,43.98.242.106,M042,0.4680530582090954,-0.06638060630566417,-0.2067936485059295,1.1856667335992013,0,17,12,-322,True,False,True,False,False,False,1,1
TX002234,AC00277,-0.6129189958292717,Omaha,D000217,152.140.239.181,M029,-0.6562589496524849,2.5211882405915387,-0.2067936485059295,-1.119173648142327,0,18,2,-630,True,False,True,False,False,False,1,1
TX002235,AC00465,-0.2612774235705165,Louisville,D000383,77.7.223.184,M015,-0.9935525520109589,2.2352690309896377,-0.2067936485059295,-1.0073604575044253,2,18,10,-383,True,False,False,False,False,True,1,1
TX002236,AC00205,-0.1551408695119016,Seattle,D000419,47.167.178.158,M037,-1.0497681524040379,0.7484891410597533,-0.2067936485059295,-0.9050135307073625,2,16,3,-586,False,False,False,False,False,True,2,1
TX002237,AC00036,-0.8179290473098241,Milwaukee,D000517,221.169.49.152,M041,1.4799338652845175,-0.06638060630566417,-0.2067936485059295,-0.8524003849830912,0,17,5,-539,False,False,True,False,True,False,2,1
TX002238,AC00227,-0.3525795270457291,Memphis,D000481,1.7.29.72,M002,-0.7124745500455638,0.648417417699088,-0.2067936485059295,2.4049943337133795,0,16,4,-560,True,False,True,False,False,False,1,1
TX002239,AC00251,0.4657134341195442,Philadelphia,D000573,166.79.195.157,M098,-0.3751809476870898,1.5919508093853607,-0.2067936485059295,0.32152914699298024,3,17,10,-382,True,True,False,False,False,False,1,1
TX002240,AC00298,-0.40883395627886204,Oklahoma City,D000302,92.90.132.79,M003,0.8053466605675694,-0.8669543931909865,-0.2067936485059295,-1.0197445458985885,0,16,10,-385,True,False,False,False,True,False,1,1
TX002241,AC00315,-0.3081446946977551,San Francisco,D000511,152.234.65.155,M066,-0.6000433492594058,-0.3094119344672799,-0.2067936485059295,0.007563020276194329,0,16,9,-420,True,False,True,True,False,False,1,1
TX002242,AC00292,-0.2075924719211138,Tucson,D000277,203.170.198.177,M076,0.2431906566367793,-0.06638060630566417,-0.2067936485059295,2.2837738510841348,4,16,2,-633,True,False,True,False,False,False,1,1
TX002243,AC00252,2.987432994493465,New York,D000484,142.184.68.230,M067,-0.9373369516178799,-0.08067656678575921,-0.2067936485059295,0.21336195505000627,0,17,12,-315,True,False,True,False,False,True,0,1
TX002244,AC00400,0.1714226015296469,Chicago,D000561,166.79.195.157,M025,-1.105983752797117,2.1780851890692574,-0.2067936485059295,-0.9523345939377302,2,16,12,-327,False,False,True,False,False,True,2,1
TX002245,AC00384,0.754008819014071,Omaha,D000076,59.145.242.13,M066,-0.7686901504386429,-1.367313009994313,-0.2067936485059295,1.5874983520715937,2,17,4,-579,True,False,False,False,False,False,1,1
TX002246,AC00329,-0.8953559718328937,Tucson,D000284,188.205.152.176,M059,0.41183745781601633,-0.6239230650293708,-0.2067936485059295,-1.2618034761320809,0,18,11,-343,True,True,False,False,False,False,1,1
TX002247,AC00033,-0.860136999085232,San Francisco,D000287,133.67.250.163,M082,-0.15031854611477377,-1.2243534051933627,-0.2067936485059295,-0.1656808895823609,3,17,6,-501,True,False,False,True,False,False,1,1
TX002248,AC00003,-0.30876136931785036,Miami,D000643,147.234.20.46,M045,0.4680530582090954,-1.5388645357554536,-0.2067936485059295,-0.8782710789576476,0,18,10,-399,True,False,False,False,False,False,1,1
TX002249,AC00429,-0.3353811570852951,Indianapolis,D000545,60.197.167.40,M084,-0.09410294572169475,2.363932675310493,-0.2067936485059295,0.6307800897435414,0,18,4,-581,True,False,False,True,False,False,1,1
TX002250,AC00488,0.03527454929306338,Nashville,D000260,136.250.159.93,M032,0.9739934617468065,-0.42377961830804023,-0.2067936485059295,-0.6350378397211475,0,16,7,-483,False,False,True,False,True,False,2,1
TX002251,AC00325,0.36327692778150084,Las Vegas,D000573,96.162.11.85,M042,-0.7686901504386429,0.677009338659278,3.1124756489183207,-0.4641553678358893,3,16,6,-515,True,True,False,True,False,False,0,1
TX002252,AC00359,-0.9508224279403493,Memphis,D000184,206.168.209.111,M017,-0.9935525520109589,0.34820224761709206,-0.2067936485059295,-1.1971523811302536,2,16,4,-565,True,False,False,False,False,True,1,1
TX002253,AC00478,-0.20906563906911912,Sacramento,D000656,173.135.78.201,M023,1.9296586684291497,-0.1092684877459493,-0.2067936485059295,-0.41678558872985083,4,17,9,-430,True,False,False,False,True,False,1,1
TX002254,AC00236,-1.0184510779441278,Boston,D000129,173.135.78.201,M033,-0.31896534729401077,0.23383456377633172,-0.2067936485059295,0.5241512938743765,4,17,8,-458,True,False,False,True,False,False,1,1
TX002255,AC00085,-0.9706245351856301,Phoenix,D000429,200.136.146.93,M059,-1.218414953583275,-0.5524432626288956,-0.2067936485059295,-0.9017034151552165,4,17,9,-416,True,False,False,False,False,True,1,1
TX002256,AC00349,-0.22352323294024098,Atlanta,D000438,141.121.30.32,M048,-0.6562589496524849,0.47686589193794743,-0.2067936485059295,-0.23795217313645595,4,16,5,-542,False,True,False,True,False,False,2,1
TX002257,AC00314,0.06830090116927533,Miami,D000034,137.33.78.168,M070,-0.03788734532861574,-0.22363617158670962,-0.2067936485059295,0.2880331364792436,4,18,2,-619,True,False,True,True,False,False,1,1
TX002258,AC00056,-0.7637302001436753,Indianapolis,D000667,16.131.3.140,M074,-0.09410294572169475,2.335340754350303,-0.2067936485059295,-0.42689285093477664,0,17,5,-539,True,False,False,True,False,False,1,1
TX002259,AC00399,-0.7968250714221202,Austin,D000697,93.115.61.201,M004,-0.8811213512248008,-0.7525867093502262,-0.2067936485059295,1.3129920846480112,1,17,10,-377,False,False,True,False,False,False,2,1
TX002260,AC00324,-1.0180057018296147,Kansas City,D000334,5.50.152.168,M078,-0.6000433492594058,0.7484891410597533,-0.2067936485059295,0.9117373647032968,2,17,7,-467,True,True,False,True,False,False,1,1
TX002261,AC00095,0.22795110837171098,Fort Worth,D000080,13.149.61.4,M070,1.0302090621398854,-0.8383624722307964,-0.2067936485059295,0.790657901714152,4,16,2,-640,True,False,False,False,False,False,1,1
TX002262,AC00086,0.14572782569234502,Mesa,D000203,165.35.58.173,M029,-1.162199353190196,-1.2529453261535526,3.1124756489183207,-1.016511350150133,0,17,2,-637,True,True,False,False,False,True,0,1
TX002263,AC00279,-0.9653828009148204,Oklahoma City,D000606,96.24.89.146,M018,1.3675026644983594,-1.5531604962355485,4.772110297630446,0.8385661194460237,3,18,3,-613,True,True,False,False,False,False,0,1
TX002264,AC00431,-0.25672088332203497,Detroit,D000106,35.67.21.23,M038,-0.31896534729401077,-0.4523715392682303,-0.2067936485059295,2.3978664319047303,2,16,6,-495,True,False,True,False,False,False,1,1
TX002265,AC00369,1.1670437756734195,Phoenix,D000225,29.168.185.63,M047,0.1869750562437003,-0.7954745907905113,-0.2067936485059295,0.1490903310797185,3,18,3,-606,True,True,False,True,False,False,1,1
TX002266,AC00089,-0.19316913775110833,Omaha,D000264,116.237.223.50,M037,-0.7686901504386429,-0.16645232966632947,-0.2067936485059295,-0.9982762286885827,0,16,9,-406,True,False,False,True,False,False,1,1
TX002267,AC00035,-0.4331583440715078,New York,D000459,147.119.62.178,M058,0.35562185742293734,-1.1099857213526023,-0.2067936485059295,0.259526657231561,3,16,9,-403,True,False,True,False,True,False,1,1
TX002268,AC00416,3.6420673634256846,Raleigh,D000017,164.75.163.220,M092,-0.8811213512248008,-0.02349272486537904,-0.2067936485059295,-0.5775787463643777,2,16,4,-565,True,True,False,True,False,False,0,1
TX002269,AC00056,-0.8905596136765974,San Jose,D000211,219.219.117.136,M062,-0.9935525520109589,-0.15215636918623443,-0.2067936485059295,-1.2057238112548267,0,17,9,-406,False,False,True,False,False,True,2,1
TX002270,AC00197,-0.9312601386028836,Memphis,D000428,93.170.203.44,M054,1.3112870641052805,-1.4530887728748834,-0.2067936485059295,-0.20069991220916866,0,16,10,-399,True,False,True,False,True,False,1,1
TX002271,AC00396,1.6862838057936156,Jacksonville,D000271,63.82.133.139,M038,-0.2627497469009318,-0.36659577638766006,-0.2067936485059295,2.2649772150556444,0,16,7,-483,True,False,False,False,False,False,0,1
TX002272,AC00295,0.03856348060023814,Los Angeles,D000342,116.43.88.219,M030,-1.387061754762512,-1.2386493656734576,1.4528410002061958,-1.2258742358282697,2,18,11,-341,False,True,False,False,False,True,0,1
TX002273,AC00268,3.9635946584031214,Miami,D000598,34.169.232.37,M088,-0.9935525520109589,-1.4244968519146932,-0.2067936485059295,-1.0064374198601398,4,16,9,-409,True,False,False,False,False,True,0,1
TX002274,AC00357,1.7451077126104788,Seattle,D000691,193.221.15.59,M028,-1.105983752797117,-1.5531604962355485,-0.2067936485059295,-1.2850999206764635,1,17,3,-608,True,False,True,False,False,True,1,1
TX002275,AC00490,0.23028076804762637,Charlotte,D000079,142.148.226.178,M027,-1.105983752797117,-0.9527301560715568,-0.2067936485059295,-1.0176677111989463,0,17,6,-497,True,False,True,False,False,True,1,1
TX002276,AC00367,0.6619872618154141,Kansas City,D000573,17.36.132.202,M029,-1.0497681524040379,-0.08067656678575921,-0.2067936485059295,0.9204651984287073,3,18,6,-522,True,False,False,True,False,False,1,1
TX002277,AC00093,2.4796699642472646,Detroit,D000256,62.152.134.92,M013,0.9177778613537274,0.07657899849528625,-0.2067936485059295,0.28433585791518906,4,18,1,-647,True,True,False,False,False,False,1,1
TX002278,AC00177,0.046888587971523774,Atlanta,D000515,188.205.152.176,M045,0.2431906566367793,1.1201841135422244,-0.2067936485059295,-1.276443878767831,0,16,5,-532,True,True,False,False,False,False,1,1
TX002279,AC00118,-0.7282371497870824,San Diego,D000109,160.65.101.37,M020,0.35562185742293734,-1.0242099584720321,-0.2067936485059295,-0.1324899942899297,0,16,4,-574,True,False,False,False,True,False,1,1
TX002280,AC00183,0.03479491347743379,Detroit,D000612,39.129.125.110,M085,1.0864246625329645,-0.8097705512706064,-0.2067936485059295,-1.0391155164613015,2,17,4,-572,True,True,False,False,False,False,1,1
TX002281,AC00137,0.12359605877114908,Fort Worth,D000288,129.108.48.116,M037,-0.4876121484732478,-0.7382907488701311,-0.2067936485059295,1.0573337331220463,3,18,7,-487,True,False,True,True,False,False,1,1
TX002282,AC00225,1.0013981207756135,Jacksonville,D000252,88.55.149.101,M028,0.6366998593883324,1.33462352074365,3.1124756489183207,1.1000370441375302,4,16,10,-381,True,True,False,True,False,False,0,1
TX002283,AC00191,0.2551875707592509,Houston,D000470,102.203.223.1,M032,1.1988558633191224,-0.8097705512706064,-0.2067936485059295,2.1066890790279698,0,16,3,-609,True,True,False,False,False,False,1,1
TX002284,AC00373,0.7033729807640282,Fresno,D000384,135.73.131.111,M001,-1.0497681524040379,0.30531436617680696,-0.2067936485059295,-1.223810221095909,0,17,9,-413,False,False,True,False,False,True,2,1
TX002285,AC00167,-0.6638974310904785,Oklahoma City,D000283,214.32.109.197,M098,-0.4876121484732478,-1.2243534051933627,-0.2067936485059295,0.49493458843928545,2,16,9,-404,True,False,False,False,False,False,1,1
TX002286,AC00149,-0.7816822835286702,Las Vegas,D000472,134.247.5.188,M003,-0.8249057508317219,0.6055295362588028,-0.2067936485059295,1.0685563324804837,0,17,2,-637,True,False,False,True,False,False,1,1
TX002287,AC00453,-0.6413202880547693,San Diego,D000153,60.43.160.195,M033,0.6366998593883324,-0.8240665117507014,-0.2067936485059295,0.9038223169035493,3,16,9,-410,False,False,False,False,False,False,2,1
TX002288,AC00253,-0.07517872710621827,Atlanta,D000241,6.44.165.160,M013,-0.9373369516178799,-1.5102726147952634,-0.2067936485059295,-0.04018622986138383,0,16,8,-448,False,True,False,True,False,False,2,1
TX002289,AC00149,0.13161282883238717,Colorado Springs,D000216,16.250.113.156,M043,1.0302090621398854,0.019395156574906088,4.772110297630446,1.2368440429879173,3,18,11,-361,True,False,True,False,False,False,0,1
TX002290,AC00359,-0.15688811426883809,Mesa,D000657,59.208.79.116,M020,0.9739934617468065,-0.2522280925468997,-0.2067936485059295,1.7133519708764597,0,16,4,-581,True,False,False,False,False,False,1,1
TX002291,AC00050,0.12496644681580511,New York,D000440,100.4.40.132,M054,0.8053466605675694,1.1487760345024145,-0.2067936485059295,0.5621522408909176,4,17,8,-451,True,True,False,True,False,False,1,1
TX002292,AC00054,-0.8398895157254381,Raleigh,D000427,101.223.82.253,M046,-0.9935525520109589,-0.46666749974832533,-0.2067936485059295,-0.5016589001218987,2,18,9,-425,True,False,True,False,False,True,1,1
TX002293,AC00388,2.512113901204497,San Diego,D000645,121.67.144.20,M060,-1.105983752797117,-1.1528736027928874,-0.2067936485059295,-0.8134276844465941,0,17,9,-427,True,False,False,False,False,True,1,1
TX002294,AC00322,-0.5352179936972707,Denver,D000119,52.196.112.199,M026,0.07454385545754227,-0.6096271045492758,-0.2067936485059295,-1.0498355731022946,4,16,7,-472,True,False,True,True,False,False,1,1
TX002295,AC00140,-0.2942695157456121,Chicago,D000157,59.127.135.25,M064,0.2994062570298583,1.2202558369028897,-0.2067936485059295,1.8354288273201245,0,16,11,-357,False,False,True,False,False,False,2,1
TX002296,AC00138,-0.8091928235251414,San Jose,D000599,63.191.171.41,M073,-0.20653414650785276,-1.4244968519146932,1.4528410002061958,0.7124227693805902,0,16,1,-644,True,True,False,True,False,False,0,1
TX002297,AC00408,0.036439379131021174,Las Vegas,D000008,198.73.211.114,M058,0.8615622609606484,-1.3816089704744081,-0.2067936485059295,-0.24708511782796927,0,16,4,-567,True,False,False,False,True,False,1,1
TX002298,AC00219,-0.6378600582420126,Chicago,D000162,18.72.115.111,M079,-1.330846154369433,0.8771527853806086,-0.2067936485059295,-1.0025709177279665,2,17,12,-313,True,True,False,False,False,True,1,1
TX002299,AC00339,1.2946611623320188,Charlotte,D000420,205.45.234.42,M065,0.9177778613537274,0.5626416548185177,-0.2067936485059295,-0.8259399725135748,2,16,3,-600,True,False,False,False,True,False,1,1
TX002300,AC00446,-0.9177275566619046,San Antonio,D000132,203.99.96.114,M084,-1.0497681524040379,-1.1671695632729824,-0.2067936485059295,-1.0396180591787458,2,17,7,-474,True,False,False,False,False,True,1,1
TX002301,AC00038,0.014170573405359557,Tucson,D000006,165.143.173.165,M044,1.2550714637122016,0.6198254967388979,-0.2067936485059295,-1.0572788461060743,1,16,6,-496,True,False,True,False,False,False,1,1
TX002302,AC00387,-0.010222333789519028,Omaha,D000652,216.32.4.105,M046,0.8615622609606484,-0.6525149859895609,-0.2067936485059295,0.5797925158705953,3,18,9,-403,True,True,False,False,True,False,1,1
TX002303,AC00126,-0.6549213893979811,Phoenix,D000498,147.114.91.132,M063,0.41183745781601633,0.6341214572189929,-0.2067936485059295,1.0996498811256221,0,17,4,-567,False,False,False,True,False,False,2,1
TX002304,AC00155,0.2875287286131349,Seattle,D000306,188.124.181.12,M052,-0.4876121484732478,-0.5810351835890857,-0.2067936485059295,0.17553535958849698,0,16,11,-350,True,False,True,False,False,False,1,1
TX002305,AC00494,2.8955142163981575,Houston,D000027,145.246.171.225,M058,-1.105983752797117,-0.695402867429846,-0.2067936485059295,-0.9269792626478999,2,17,3,-600,False,False,True,False,False,True,0,1
TX002306,AC00202,-1.0001563975479688,Fresno,D000082,173.135.78.201,M029,-0.2627497469009318,-1.2386493656734576,-0.2067936485059295,0.08213420596063402,0,18,12,-336,True,True,False,True,False,False,1,1
TX002307,AC00489,-0.3032112977369931,Virginia Beach,D000058,7.105.184.86,M091,0.1869750562437003,1.1916639159426996,-0.2067936485059295,1.0221377949467503,1,18,11,-363,True,False,False,False,False,False,1,1
TX002308,AC00378,0.7681580755751453,Virginia Beach,D000495,210.98.198.143,M058,0.1307594558506213,-1.2243534051933627,-0.2067936485059295,-0.09316089866300002,3,17,11,-354,True,False,False,True,False,False,1,1
TX002309,AC00255,0.996156386504804,Charlotte,D000356,82.51.236.134,M068,-0.6562589496524849,0.20524264281614163,-0.2067936485059295,0.8514219826361549,0,16,1,-665,True,False,True,True,False,False,1,1
TX002310,AC00331,-0.5170603521055775,Albuquerque,D000534,184.185.209.72,M025,-1.387061754762512,2.1923811495493526,-0.2067936485059295,-0.9088210609900399,1,16,10,-370,True,False,True,False,False,True,1,1
TX002311,AC00243,-0.414795144273116,San Diego,D000333,223.32.70.156,M022,1.5923650660706756,-0.36659577638766006,6.431744946342571,0.517356711215053,1,17,3,-601,False,False,True,False,True,False,0,1
